#{"t_start": 1720143818.8607912, "env_id": "OldModuleMagicTowerEnv_6x6"}
r,l,t
41.3,38,3205.992181
-38.9,87,3208.672049
23.1,29,3208.995815
-11.7,98,3210.099774
39.1,42,3210.619883
25.9,19,3210.841921
20.1,32,3211.205142
-108.3,340,3217.533663
35.1,37,3217.981784
40.3,39,3218.408389
35.9,38,3218.826347
11.7,71,3219.6285
1.1,69,3222.019964
-42.6,180,3224.033071
21.9,23,3227.35012
19.9,34,3227.753407
27.9,55,3228.359146
38.9,35,3228.745436
36.1,45,3229.261105
17.9,45,3229.778369
24.7,31,3230.128678
43.3,27,3231.795883
-45.6,246,3238.609929
20.5,28,3238.916013
-12.3,37,3239.319135
46.7,20,3239.536841
17.6,102,3240.656826
16.9,134,3244.335035
44.3,26,3244.6188
17.3,33,3244.975348
18.5,39,3245.405426
17.1,44,3245.901192
39.1,42,3248.127041
40.5,37,3248.527858
37.3,42,3248.981924
-6.0,111,3250.198306
25.3,25,3250.482862
-5.3,135,3254.276782
-31.6,133,3255.751622
19.6,71,3259.097383
21.5,65,3259.80937
22.7,71,3260.595689
-5.3,79,3263.280891
-3.5,70,3264.041754
35.3,94,3265.072172
-105.0,219,3269.740519
36.7,39,3270.171774
23.1,29,3270.496331
34.1,47,3271.029169
-24.0,120,3274.986986
-33.9,181,3280.084552
7.1,54,3280.682988
29.7,64,3281.403237
-0.7,98,3282.547788
5.7,68,3285.391978
38.1,34,3285.764765
-24.8,137,3287.31075
20.1,41,3290.703249
25.5,23,3290.954554
15.3,82,3291.854133
25.7,30,3292.184068
42.7,33,3292.549192
27.7,66,3293.290103
43.5,25,3295.509831
-17.9,48,3296.033442
28.5,67,3296.768495
38.5,30,3297.096318
38.1,43,3297.570919
-35.9,66,3299.889755
17.4,54,3300.479857
21.3,67,3301.210728
-58.7,123,3305.099907
-53.2,151,3306.744741
6.1,93,3307.813835
15.3,44,3311.366214
18.7,37,3311.766366
-1.3,75,3312.600602
26.7,20,3312.817701
-47.1,205,3317.014768
-9.5,85,3317.974606
40.5,28,3318.292167
-17.7,237,3323.511618
20.9,33,3323.883767
31.9,42,3328.190876
10.1,60,3328.846978
45.3,25,3329.11905
22.9,31,3329.457635
27.5,84,3330.40951
-6.2,86,3333.2002
3.5,54,3333.794793
19.7,65,3334.517056
22.5,26,3334.804199
-50.2,175,3338.336159
-32.9,63,3339.036908
23.1,29,3339.364656
-146.6,428,3346.956152
8.7,65,3347.679914
38.9,35,3348.079068
11.5,75,3351.637097
17.5,49,3352.169458
-60.0,192,3357.270069
39.9,43,3357.73817
22.3,28,3358.045148
19.9,34,3358.416239
-17.3,100,3359.526209
22.7,24,3361.877379
-9.3,65,3362.587795
38.3,41,3363.03748
-59.4,195,3367.806862
43.9,21,3368.034295
37.9,45,3368.539078
39.9,34,3368.912212
-3.7,72,3369.715074
21.7,34,3371.860753
14.7,50,3372.405672
19.9,34,3372.776312
11.3,57,3373.409748
31.3,48,3373.939695
35.9,38,3374.369324
30.2,50,3376.316649
42.5,35,3376.698274
-2.3,58,3377.332202
-5.9,76,3378.177751
-12.8,107,3381.150063
17.1,53,3381.739216
-5.1,136,3383.249952
-3.5,61,3386.737843
19.9,43,3387.215308
18.3,41,3387.659473
20.2,56,3388.28275
14.7,106,3391.293263
36.3,34,3391.665351
29.5,57,3392.28952
10.1,60,3392.95895
26.7,20,3393.184506
13.3,55,3395.288837
24.9,58,3395.918293
34.5,43,3396.385907
-22.7,129,3397.834455
16.1,45,3400.973499
3.0,111,3402.176663
13.5,44,3402.658427
22.1,30,3402.990063
25.5,23,3403.245196
24.5,24,3403.519954
41.9,23,3406.000959
14.5,61,3406.667847
19.7,36,3407.062622
-44.7,91,3408.06823
-8.6,92,3411.068341
26.9,65,3411.771546
45.5,23,3412.020641
18.9,35,3412.408541
-31.6,124,3415.788476
47.7,19,3415.996038
40.3,30,3416.321285
-3.7,63,3417.007954
-93.0,243,3421.881189
32.7,70,3422.653469
21.7,34,3423.034704
36.7,48,3426.303421
-28.3,84,3427.230054
41.5,27,3427.536194
-20.7,89,3428.529402
-62.5,111,3431.824706
12.5,54,3432.416533
-18.1,41,3432.867834
41.1,49,3433.413721
27.2,78,3436.241154
44.7,22,3436.477734
43.1,29,3436.793541
25.7,30,3437.120615
-34.8,120,3438.471892
24.3,107,3442.17093
32.7,43,3442.639595
34.5,43,3443.112853
-20.2,100,3446.279454
19.5,47,3446.785074
16.9,46,3447.283191
43.5,25,3447.564279
21.9,23,3447.824554
-16.7,85,3450.646675
17.5,40,3451.081802
-0.7,51,3451.639292
24.5,62,3452.320647
-1.7,99,3453.492546
23.5,25,3455.780938
32.7,43,3456.244466
17.5,40,3456.674674
-26.8,139,3458.212116
-10.3,134,3462.26115
-2.4,93,3463.280987
32.9,50,3466.374223
20.7,26,3466.649618
17.3,42,3467.104074
2.3,163,3468.87467
21.3,67,3472.876579
18.9,44,3473.352852
24.9,29,3473.668581
-25.0,112,3474.887103
-4.1,67,3477.974871
-4.7,55,3478.569421
21.4,32,3478.918044
41.7,25,3479.188262
37.3,69,3479.947102
11.9,51,3482.130922
25.9,66,3482.847266
21.4,32,3483.195554
-18.7,87,3484.158593
18.9,35,3484.582693
-23.1,64,3487.225625
19.5,38,3487.634957
46.7,20,3487.853995
43.7,23,3488.102746
-26.3,69,3488.864484
-24.5,60,3491.185388
47.1,16,3491.358575
5.1,65,3492.061098
45.5,23,3492.312232
27.1,99,3493.419487
