#{"t_start": 1718602578.9873486, "env_id": "ModuleMagicTowerEnv_6x6"}
r,l,t
-89.9,1000,5145.001731
38.3,57,5145.632236
-227.9,838,5158.806199
-89.9,1000,5173.849183
-21.3,91,5174.90388
-86.9,220,5179.947475
-33.1,74,5180.809334
-93.5,1000,5199.935014
-93.3,1000,5215.660002
-20.9,60,5219.939312
-81.6,1000,5235.714677
-11.5,38,5240.241629
-88.1,1000,5256.244043
-25.8,35,5256.629297
-114.2,1000,5272.451415
-119.4,1000,5288.328863
-60.9,1000,5305.115723
22.0,16,5305.311865
-77.1,1000,5321.794443
30.4,24,5322.070568
29.5,8,5322.159755
1.7,14,5325.927469
-20.5,7,5326.004508
-68.7,200,5328.242795
-7.7,27,5328.566432
38.4,16,5328.752019
24.7,11,5332.652858
7.5,10,5332.764904
-133.2,1000,5348.335055
28.5,9,5352.634477
-60.9,1000,5368.598985
20.5,17,5368.795637
-77.3,1000,5384.899074
-43.6,365,5393.430236
-212.5,927,5407.503348
-90.6,331,5415.699617
-31.3,92,5416.716395
-114.2,1000,5431.082972
-2.9,24,5431.350098
-105.2,1000,5446.131288
-100.7,1000,5461.062021
-105.2,1000,5476.068977
8.5,9,5476.170015
4.2,41,5476.620415
7.6,43,5477.099812
-1.1,24,5477.375394
8.5,9,5477.477905
-105.2,1000,5491.257827
33.9,65,5492.0036
-37.7,124,5496.589128
28.7,7,5496.670569
25.7,10,5496.785083
-95.3,1000,5511.532535
26.7,9,5511.633819
-84.5,1000,5526.55953
-76.2,1000,5541.540282
-76.2,1000,5556.969247
-20.7,130,5558.45083
-70.8,1000,5573.007058
-37.3,22,5573.25921
-21.3,6,5573.327874
-22.3,7,5573.40839
28.7,7,5573.490428
1.5,16,5573.673423
-21.3,6,5573.742428
-129.5,1000,5588.360653
-68.1,1000,5603.826741
26.7,9,5603.931863
-29.5,16,5604.113831
27.5,10,5604.229911
14.5,23,5604.492236
27.5,10,5604.607435
27.5,10,5604.721952
-10.5,28,5608.254276
7.1,14,5608.408599
-96.0,1000,5624.119202
18.3,21,5624.354732
20.5,17,5624.545352
-96.2,1000,5639.974082
-107.0,1000,5655.625878
-85.8,297,5663.140223
-139.2,1000,5679.100833
-4.3,29,5679.424046
6.2,30,5679.762063
25.3,14,5679.91524
-24.1,47,5680.443578
-98.0,1000,5695.004463
-45.7,65,5695.739622
-81.6,1000,5710.02684
-30.3,15,5710.200691
17.5,20,5710.427975
1.1,20,5710.657034
-86.3,1000,5725.754953
2.9,20,5725.984527
-23.3,17,5726.180672
7.3,12,5726.316715
-7.3,23,5726.579674
9.7,6,5730.378499
-765.6,1000,5746.464985
-91.7,1000,5762.489716
19.5,18,5762.697515
-238.4,338,5770.165401
-71.7,1000,5786.093605
-83.6,1000,5802.020645
29.7,6,5802.08865
7.5,10,5802.200798
-94.4,1000,5817.66408
22.3,17,5821.876469
6.5,11,5821.998507
-99.8,1000,5837.536872
8.7,7,5837.617876
0.1,52,5838.196194
2.7,13,5838.342283
-69.9,1000,5853.421057
9.7,6,5853.489568
6.7,9,5853.591081
-348.2,1000,5869.128314
-1182.3,1000,5884.644444
19.5,18,5884.845543
-41.0,195,5887.026546
-44.3,38,5890.84538
-95.3,1000,5906.574475
-65.4,1000,5922.911562
28.7,7,5922.99461
-21.8,17,5923.188673
26.3,13,5927.163417
6.7,9,5927.263613
-79.1,1000,5943.061354
-20.3,5,5943.117482
-114.7,1000,5959.072067
21.3,18,5959.280245
4.0,34,5963.945697
17.5,20,5964.166563
-112.4,1000,5980.004836
33.1,55,5980.608275
-76.2,1000,5995.867587
-92.6,1000,6011.508595
6.7,9,6011.609639
-76.2,1000,6027.441077
-81.8,1000,6043.192112
-84.5,1000,6059.008778
-77.1,1000,6074.44422
-9.7,29,6074.776471
-180.8,1000,6090.078823
-32.3,17,6090.273405
6.5,11,6090.396946
-73.7,1000,6105.756632
-67.2,1000,6121.326193
1.3,18,6121.54528
-2.5,29,6121.88144
-96.2,1000,6136.837122
-23.3,8,6136.92817
-87.0,1000,6152.453425
28.5,9,6152.560708
3.5,14,6152.722775
27.5,10,6152.835862
9.3,113,6157.384036
-24.3,9,6157.482085
-23.5,10,6157.59329
-31.5,18,6157.795126
-95.3,1000,6172.765158
-188.3,1000,6188.006309
28.5,9,6188.106502
28.3,11,6188.228569
-90.8,1000,6203.531799
10.4,33,6203.904481
9.7,6,6203.972484
25.1,16,6204.149627
-169.1,1000,6218.994738
34.9,64,6219.704799
3.7,12,6219.838077
25.3,14,6219.995199
-92.6,1000,6233.965716
8.7,7,6234.043231
-0.5,27,6234.35942
-28.5,15,6234.529402
-633.8,1000,6249.459791
-41.7,106,6253.761442
-22.8,27,6254.061753
-159.2,1000,6269.946869
7.5,10,6270.059907
-97.1,1000,6285.584041
-5.3,21,6285.81615
-88.1,1000,6301.66358
6.7,9,6301.763656
-181.7,1000,6317.617363
-21.3,6,6317.686388
-4.9,17,6317.874441
-1121.3,1000,6333.662355
-75.5,1000,6349.931494
24.7,11,6350.057524
-56.4,1000,6366.220537
-163.5,1000,6382.170431
8.7,7,6382.25246
8.7,7,6382.330627
3.1,18,6382.537768
23.3,16,6382.718964
30.4,51,6387.005299
26.7,9,6387.103812
-87.2,1000,6402.753795
-23.3,8,6402.844899
7.5,10,6402.955969
-152.1,1000,6418.72107
-3.3,19,6418.933386
-85.4,1000,6434.655004
27.7,8,6434.745067
-107.5,318,6442.235496
0.5,17,6442.433623
4.7,11,6442.560691
-22.3,7,6442.639695
25.3,14,6442.806896
8.7,7,6442.885921
-92.7,1000,6457.421455
28.7,7,6457.499546
8.7,7,6457.578779
-89.0,1000,6472.280755
-30.3,15,6472.448786
-137.0,1000,6487.251467
-118.8,1000,6501.937057
-90.0,1000,6517.441401
6.5,11,6517.565674
27.7,8,6517.653913
-81.8,1000,6533.158078
4.3,35,6533.556772
-20.5,7,6533.636805
-83.9,1000,6548.902184
