#{"t_start": 1718514029.4791105, "env_id": "BattleModuleMagicTowerEnv_6x6"}
r,l,t
0.9,11,184.160226
0.1,9,184.187739
-12.0,26,184.256745
-11.5,28,184.328669
-13.3,27,184.396888
-8.0,21,184.448892
-17.7,38,184.553411
2.1,6,184.567918
-9.6,25,184.630918
-7.1,26,184.69996
-6.5,24,185.754639
-1.3,38,185.851156
-3.2,43,185.957673
-1.5,12,185.99027
-4.0,17,186.038268
-0.7,14,186.071786
3.1,6,186.086787
-13.2,29,186.161792
-13.3,34,186.246836
1.1,7,186.267256
-2.9,34,186.35026
-17.0,61,187.684268
1.1,7,187.705268
-11.0,24,187.762273
8.4,22,187.821022
1.5,8,187.839022
7.7,22,187.892536
-16.0,14,187.928536
1.1,7,187.947536
38.4,17,187.989056
-16.4,13,188.021181
-3.5,13,188.057185
-2.0,16,188.094695
-4.5,21,188.149699
0.5,9,188.17173
-3.4,15,189.537087
13.8,19,189.583134
-12.1,24,189.644134
-4.0,17,189.686172
-12.8,8,189.708172
-9.5,19,189.755176
7.9,26,189.82421
-22.1,40,189.923727
1.5,8,189.945726
-3.4,15,189.982238
-17.2,11,190.010238
-1.5,11,190.038238
-4.0,18,190.083297
10.6,24,190.143298
4.1,5,190.157304
-15.0,28,191.384894
-16.2,10,191.408894
4.1,5,191.420894
-14.2,30,191.498995
-0.5,10,191.522994
1.3,12,191.551998
-43.9,33,191.637046
-19.1,38,191.733094
0.5,9,191.755104
-15.3,67,191.926089
-11.7,32,193.563686
-0.5,10,193.589938
-7.0,21,193.645939
-22.3,51,193.771945
-4.1,16,193.811945
-13.2,37,193.905129
-17.3,38,194.004664
-1.9,11,194.032659
-13.6,28,194.103172
-13.8,9,194.127172
-0.9,9,194.149172
-10.2,27,195.553643
-2.3,16,195.59316
1.1,8,195.617159
-5.4,17,195.657163
-28.6,17,195.698674
-3.5,13,195.733673
-12.1,46,195.847721
-5.9,22,195.89875
-3.1,15,195.93575
-5.6,21,195.991802
-5.3,19,196.038801
-0.1,12,196.071928
-16.6,39,197.388213
-13.2,7,197.408212
2.1,6,197.423212
-38.3,26,197.487774
-4.6,43,197.597292
3.1,5,197.613289
-8.9,47,197.750211
