#{"t_start": 1718186694.25419, "env_id": "BattleModuleMagicTowerEnv_6x6"}
r,l,t
-11.5,12,224.270905
-9.5,43,224.383608
1.6,27,224.450612
-37.1,50,224.58264
3.6,12,224.61464
-12.2,6,224.63064
-10.9,10,224.654644
-26.6,32,224.739153
-12.6,24,224.801674
-5.9,5,224.814674
-4.6,41,226.262118
-16.2,10,226.289118
-7.9,7,226.307118
-7.0,24,226.367632
-14.4,11,226.397632
-8.5,9,226.419632
-32.5,41,226.524148
-31.3,40,226.626668
4.5,9,226.649673
-22.2,42,226.757706
-20.0,15,226.796704
-3.5,17,226.842711
-22.0,26,226.908225
8.3,19,228.168161
4.1,8,228.189162
-13.0,17,228.230161
-31.9,42,228.338681
-8.5,9,228.363201
3.9,24,228.424379
-11.4,27,228.492901
-10.5,11,228.534898
-1.0,18,228.584418
-16.2,29,228.660937
2.1,10,228.687937
-15.5,7,228.705936
-12.2,6,228.721937
6.1,6,228.738937
-15.0,19,228.787455
-31.3,40,230.108557
4.5,9,230.133555
-14.6,33,230.216356
-15.3,20,230.267877
6.1,6,230.285877
-2.4,18,230.330878
-12.4,9,230.356884
-15.1,17,230.402396
0.6,15,230.441396
-12.2,6,230.456402
-4.7,21,230.513915
-4.6,23,230.57043
-22.6,19,230.623431
-10.9,10,230.648437
-10.4,13,230.681949
-14.8,10,231.723668
-9.9,9,231.746673
-16.2,23,231.806185
-50.2,62,231.968219
3.5,10,231.993218
-17.0,21,232.050225
-16.0,53,232.187255
-9.5,10,232.212255
3.0,14,232.250258
-6.5,52,233.907243
4.1,8,233.928242
-20.4,43,234.037761
